53.55	-113.5
17.6704	75.9
47.2346	39.7127
48.48	35
36.62	101.77
40.83	114.93
50.65	3.08
23.37	85.33
37.075	37.385
6.3106	-10.8048
-2.516	-44.266
52.35	4.9166
31.7784	35.2066
30.0687	-89.9288
14.6211	-90.527
22.2769	113.5678
-27.58	-48.52
-33.97	25.6
46.83	130.35
4.81	7.01
35.8324	-78.6438
54.79	56.04
26.88	112.59
41.3304	123.75
38.1663	-85.6485
32.8204	34.98
24.5	39.58
7.1301	-73.1259
10.2469	-67.5958
51.92	4.48
34.73	36.72
50.93	6.95
39.9304	119.62
34.0546	-5.0004
12.1131	15.0491
14.102	-87.2175
17.9771	-76.7674
19.7666	96.1186
11.595	43.148
12.153	-86.2685
13.5167	2.1167
41.3275	19.8189
27.7167	85.3166
47.9167	106.9166
-1.9536	30.0605
42.8731	74.5852
59.9167	10.75
4.3666	18.5583
8.47	-13.2342
33.7	73.1666
6.4	2.52
17.9667	102.6
56.95	24.1
18.0864	-15.9753
23.6133	58.5933
37.95	58.3833
45.8	16
43.85	18.383
47.005	28.8577
-13.9833	33.7833
15.3333	38.9333
24.4667	54.3666
-20.1666	57.5
0.3854	9.458
26.2361	50.5831
54.6834	25.3166
42	21.4335
-29.12	26.2299
48.15	17.117
11.865	-15.5984
59.4339	24.728
-41.3	174.7833
35.8997	14.5147
-29.3167	27.4833
51.1811	71.4278
-3.3761	29.36
-35.283	149.129
28.6	77.2
46.0553	14.515
6.4833	2.6166
4.8833	114.9333
10.652	-61.517
-9.4647	147.1925
46.9167	7.467
-22.57	17.0835
6.802	-58.167
5.835	-55.167
-8.5594	125.5795
25.0834	-77.35
-19.041	-65.2595
35.1667	33.3666
-6.1833	35.75
6.932	79.8578
-24.6463	25.9119
6.8184	-5.2755
13.102	-59.6165
-18.133	178.4417
64.15	-21.95
3.75	8.7833
12.2004	-69.02
42.466	19.2663
-11.7042	43.2402
6.9	79.95
14.9167	-23.5167
4.1667	73.4999
4.83	31.58
49.6117	6.13
27.473	89.639
-26.3167	31.1333
0.3334	6.7333
-9.438	159.9498
12.5304	-70.029
-13.8415	-171.7386
42.5	1.5165
13.1483	-61.2121
-17.7334	168.3166
13.4539	-16.5917
-21.1385	-175.2206
14.002	-61
43.7396	7.4069
47.1337	9.5167
17.118	-61.85
12.0526	-61.7416
-4.6166	55.45
43.9172	12.4667
1.3382	173.0176
7.103	171.38
15.301	-61.387
17.302	-62.717
17.252	-88.7671
-14.274	-170.7046
-26.4667	31.2
-8.5167	179.2166
6.9166	158.15
15.2137	145.7546
13.4745	144.7504
31.7764	35.2269
18.0255	-63.045
-3.4271	29.9246
42.6666	21.1724
7.5	134.6242
12.7797	45.0095
-17.41	-66.17
26.2304	111.62
25.12	99.15
16.06	108.25
33.8704	130.82
58	56.25
31.28	48.72
26.2918	73.0168
22.17	-101
46.49	30.71
38.468	106.273
30.7704	120.75
-26.32	-48.8399
48	37.83
25.28	110.28
36.8667	43
48.71	44.5
26.16	91.77
27.8333	114.4
37.87	113.57
-6.9838	-60.2699
30.72	76.78
26.23	78.1801
34.7181	137.7327
34.65	50.95
45.3	130.97
20.9666	-89.6166
34.38	118.35
20.63	-100.38
27.62	113.85
-7.1011	-34.8761
3.0204	101.55
41.1204	121.1
35.4676	-97.5137
40.6804	14.7699
8.5	76.95
11.2504	75.77
10.81	78.69
8.13	4.24
6.1108	125.1747
16.47	107.58
10.6317	122.9817
32.0304	120.825
23.0301	113.12
37.4386	127.1378
41.1918	-73.1953
43.715	7.265
42.9017	-78.8487
36.179	44.0086
56.014	92.866
-8	-34.85
51.2204	4.415
37.875	32.475
-6.57	106.75
41.7661	-72.6834
33.9504	116.75
27.8	114.93
-5.095	-42.78
26.2072	127.673
37.6527	126.8372
35.3204	113.87
28.77	104.57
5.1004	7.35
11.85	13.16
32.07	36.1
36.9204	34.88
32.95	117.33
-32.8833	-68.8166
15.36	75.125
-36.83	-73.05
11.08	7.71
36.08	114.35
10.3997	-75.5144
12.31	76.66
32.65	-115.48
43.62	122.27
-4.04	39.6899
55.0004	-1.6
-29.7096	-51.14
-12.07	-77.135
43.25	-2.93
1.48	103.73
21.235	81.635
30.7	111.28
32.7812	-97.3472
11.67	78.1801
21.8504	111.97
31.63	-8
34.85	114.35
40.1436	124.3936
30.5135	47.8136
21.8795	-102.2904
32.1545	-110.8782
34.672	133.9171
37.4989	126.7831
30.9525	118.7553
-5.43	105.27
35.4304	119.45
38.125	13.35
51.5	-3.225
22.3	-97.87
35.25	113.22
-0.96	100.36
31.3349	75.569
32.22	119.43
-33.0478	-71.621
33.7304	113.3
27.7	106.92
26.2504	105.93
43.62	1.4499
31.8479	-106.4309
-22.74	-43.47
20.2704	85.8274
51.73	39.27
51.58	46.03
37.6804	112.73
33.3856	120.1253
18.9211	-99.24
36.0803	111.52
21.3294	-157.846
5.52	5.76
47.5804	7.59
-26.816	-65.2166
34.38	47.06
40.6961	22.885
41.2628	-96.0498
25.18	75.835
41.555	-8.4213
25.453	78.5575
29.3801	113.1
52.9703	-1.17
30.44	-9.62
5.4171	100.4
28.3454	79.42
9.93	8.89
25.0904	104.89
10.32	123.9001
-16.42	-71.53
53.416	-2.918
31.3504	118.37
39.5204	116.68
24.375	88.605
27.3204	103.72
24.83	-107.38
39.485	-0.4
41.24	119.4011
-15.5696	-56.085
13.78	109.18
-7.98	112.61
27.8922	78.0618
49.835	24.03
44.85	-0.595
26.2273	-98.2471
34.38	107.15
0.565	101.425
35.71	-0.62
40.6703	122.28
19.35	73.13
41.28	123.18
28.645	-106.085
32.7118	74.8467
2.2064	102.2465
47.8573	35.1768
28.8418	78.7568
36.89	30.7
14.7979	42.953
-20.45	-54.6166
30.0004	120.57
47.6999	128.9
12.9	74.85
51.25	7.17
36.6439	127.5012
6.92	122.08
39.9101	127.5454
30.0533	119.9519
8.49	4.55
49.2504	6.97
42.0105	121.66
32.57	110.78
30.22	67.025
-8.12	-79.02
-5.89	22.4
40.98	39.72
35.5004	112.83
35.1053	-106.6464
51.775	19.4514
50.06	19.96
25.42	-101.005
-23.2	-45.8799
39.8231	127.6232
13.6045	44.0394
-29.61	30.39
35.7473	-5.8327
24.8168	120.9767
24.0734	120.5134
16.7	74.22
40.39	71.78
41	71.67
50.63	5.58
8.37	-62.62
33.5277	-86.7987
47.4	130.37
13.6192	123.1814
54.36	18.64
37.3481	126.8595
49.45	11.08
7.8504	3.93
20.95	77.77
-8.65	115.22
13.06	5.24
21.4804	109.1
53.08	8.8
35.5613	45.4309
52.367	9.7167
7.92	-72.52
43.25	-79.83
-3.3396	37.34
24.8	113.58
32.8009	130.7006
39.7797	-84.1998
34.6004	119.17
16.85	-99.916
31.61	65.6949
30.3204	78.05
43.168	-77.6162
35.8314	127.1404
39.67	66.945
23.7004	113.0301
27.3386	-82.543
36.1839	113.1053
53.4804	49.53
-8.11	-35.02
34.9858	138.3854
-20.17	28.58
10.92	-74.77
36.7831	-119.7941
33.9004	-5.56
-34.9096	-57.96
20.5604	74.525
6.45	7.5
30.22	115.1
-10.9	-37.12
40.5961	-75.4755
50.7205	7.08
15.5	-88.03
14.44	79.9899
37.5	15.08
26.7504	83.38
4.6	101.065
41.7846	129.79
36.1284	-95.9043
36.55	139.87
35.7004	114.98
32.0003	44.3354
-25.57	-49.18
-23.6528	-46.5278
50.35	18.91
-4.77	11.88
21.2622	40.3823
30.5903	32.26
37.9722	-122.0016
13.9304	75.56
10.97	106.8301
25.6005	103.8166
47.9283	33.345
32.55	35.85
11.0804	77.33
40.79	72.34
45.02	39
41.65	-0.89
44.41	8.93
37.9204	40.23
19.7334	-101.1895
54.33	48.41
52.1003	5.12
-5.03	18.85
25.3487	49.5856
-7.78	110.375
51.1104	17.03
49.883	-97.166
56.85	53.23
26.6445	-81.9955
42.1155	-72.5395
39.5401	115.79
22.2304	84.83
46.84	-71.2456
52.4058	16.8999
38.8674	-104.7606
31.26	32.29
19.17	77.3
32.989	70.5986
51.55	0.72
51.05	13.75
50.0804	8.25
32.8151	-79.963
40.2248	116.1944
-0.907	119.833
32.4904	119.9
37.05	114.5
41.28	36.3437
25.7	32.65
15.865	74.505
-0.03	109.32
57.62	39.87
36.36	6.5999
-3.33	114.5801
42.9615	-85.6557
35.4722	44.3923
16.8604	74.575
10.1304	-64.72
33.6095	-117.655
26.5504	31.7
31.0504	31.38
-29.92	-51.18
53.355	83.745
29.5	60.83
34.4415	70.4361
42.6664	-73.7987
-6.7629	-79.8366
29.0989	-110.9541
19.97	79.3
32.4721	44.4217
23.4895	46.7564
37.3	49.63
36.65	138.17
18.7	105.68
7.1604	3.35
38.735	35.49
-0.5	117.15
26.45	74.64
51.53	7.45
43.13	131.91
52.32	104.245
35.9692	-83.9496
-15.79	34.9899
30.4419	-91.131
30.5	117.05
20.47	85.8899
35.6577	139.3261
48.455	135.12
19.1773	-96.16
0.52	25.22
30.3	57.08
37.53	45
28.0304	73.3299
14.83	-91.52
35.353	-119.0359
41.228	-111.9677
44.3	86.0299
1.53	110.33
39.3004	112.42
37.92	139.04
4.8104	-75.68
22.203	113.545
41.3112	-72.9246
7.69	-5.03
34.0376	-80.9037
41.0798	-81.5219
3.6204	98.5001
-18.9	-48.28
-23.49	-47.47
30.9504	117.78
37.5	122.1
-38	-57.58
20.025	-75.8213
43.17	124.33
31.586	130.5611
-7.565	110.825
42.98	47.5
21.7784	72.13
5.008	7.85
51.45	-2.5833
29.39	71.675
34.2704	-6.58
-21.17	-47.83
36.56	136.64
51.78	55.11
36.7204	-4.42
28.3838	36.555
10.17	-64.68
29.73	115.98
29.17	75.725
39.4763	75.9699
-25.9696	32.46
22.0904	82.16
32.0854	72.675
51.3354	12.41
8.7304	77.69
21.17	-86.83
32.4	119.43
53.75	87.115
35.54	35.78
25.88	-97.5
57.75	12
35.0064	135.8674
56.495	84.975
35.6	103.2
33.8455	132.7658
49.4304	1.08
22.5804	113.08
17.0827	-96.6699
-19.82	34.87
16.33	80.45
34.42	35.87
34.796	48.515
38.3204	116.87
5.98	116.11
-28.0815	153.4482
27.1304	115
-23.3	-51.18
54.62	39.72
30.32	112.23
6.33	-75.57
57.14	65.53
52.62	39.64
26.7204	88.455
39.795	30.53
5.55	95.32
23.1904	75.79
-24.7834	-65.4166
53.18	45
36.4203	2.83
46.9677	31.9843
32.6149	44.0245
30.005	32.5499
50.3304	18.67
-0.3031	100.3615
42.9	125.13
6.12	102.23
-23.2	-46.88
55.9483	-3.2191
19.32	-98.23
40.2457	-111.6457
34.0804	49.7
14.47	75.92
-33.03	-71.54
22.6817	120.4817
36.92	7.76
20.71	77.01
50.8303	-0.17
46.3487	48.055
53.8	-1.75
41.1142	16.8728
31.0504	30.47
28.09	30.75
24.9889	121.3111
25.1333	121.7333
-25.34	-57.52
-7.6296	112.9
23.4755	120.4351
21.6	105.83
6.2104	7.07
46.6704	131.35
29.0171	-110.1333
34.7171	136.5167
-8.5795	116.135
0.033	-51.05
42.2705	-71.8079
26.08	-98.3
39.0618	66.8315
33.4017	-111.7181
33.5833	36.4
-2.52	32.93
37.928	102.641
27.955	-80.6628
19.6158	37.2164
-31.6239	-60.69
54.2	37.6299
29.0804	31.09
42.8823	129.5128
41.6639	-83.5822
44.5004	11.34
40.8321	-72.9518
29.97	77.55
33.572	-117.1909
17.35	76.82
22.8504	88.52
37.6897	-97.3441
7.4804	4.56
-12.25	-38.97
3.0667	101.55
47.0962	37.5562
41.5725	-93.6105
16.75	-93.15
34.33	62.17
52.43	31
23.0504	112.45
-22.7499	-47.33
20.9	74.77
49.8304	18.25
31.9201	54.37
32.52	74.56
55.34	86.09
8.55	39.27
40.5834	-74.1496
28.6804	121.45
41.5504	120.42
-21.77	-43.375
24.6	73.73
33.798	-118.1675
34.8362	-82.3649
40.776	29.9306
37.95	23.7
42.32	69.595
8.1712	124.2154
36.27	50
4.9604	8.33
38.3704	38.3
26.55	101.73
27.2041	56.2721
55.7	52.3199
35.1503	36.73
-38.0996	145.2834
-3.75	-73.25
36.7	67.1
52.63	-1.1332
58.5901	49.67
29.2704	117.18
24.0311	-104.67
-1.59	103.61
-22.5196	-44.095
37.72	115.7
34.75	10.72
54.92	-1.38
19.53	-96.92
48.5698	39.3344
1.48	124.85
49.885	73.115
31.0429	46.2676
43.88	-78.85
45.8	130.85
54.6	-5.96
37.17	38.795
40.9604	117.93
34.0204	113.82
36.1704	1.32
33.2432	131.5979
16.43	120.5699
-31.55	-68.52
56.13	47.25
7.6304	5.22
-1.25	116.83
15.15	76.915
5.96	10.15
51.03	3.7
34.0674	134.5525
34.7255	-92.358
23.48	111.32
50.8003	-1.08
40.2752	-76.8843
10.43	-71.45
-25.5235	-54.53
33.2176	-97.1419
34.2231	135.1677
48.58	7.75
43.0827	-89.3923
16.5004	97.67
7.77	-72.25
47.2104	-1.59
40.29	69.6199
32.43	105.87
32.7004	51.47
9.3	13.39
-2.51	28.84
8.82	78.13
32.765	129.885
36.0209	129.3715
54.7	20.4973
-10.97	26.78
39.5497	-119.8483
17.9833	-76.95
27.2796	-80.3884
-33.3	-66.35
12.9904	7.6
-27.97	26.73
11.2472	-74.2017
18	-92.9
53.26	34.43
50.73	-1.9
-3.8	102.27
49.42	8.7
37.7903	-122.2165
15.83	78.03
23.68	116.63
13.7817	121.0217
24.8	85
4.4389	-75.2322
57.01	41.01
39.9204	41.29
7.2504	5.2
27.19	31.1799
-10.7167	25.4724
27.7136	68.8486
33.57	114.03
-7.23	-35.88
43.45	-80.5
36.1029	-80.261
54.5804	-1.23
24.3005	116.12
38.25	48.3
53.4227	58.98
35.4231	136.7628
-12.08	-75.2
12.25	109.17
9.75	-63.17
40.5944	115.0243
51.74	36.19
34.69	-1.91
49.1203	6.18
24.2305	55.74
33.5101	126.5219
7.7704	4.56
33.7346	-116.2346
-19.4796	-42.52
53.4204	14.53
35.9795	-78.9032
43.0409	-76.1438
35.0657	-85.2487
37.98	-1.13
30.7904	31
-12.81	28.22
40.042	-76.3012
-6.16	39.2
-23.0195	-45.56
43.9	81.35
14.5504	121
47.6671	-117.433
1.0904	34.17
29.5392	-81.246
15.46	36.39
39.4236	125.939
56.86	35.89
27.6104	75.14
31.0304	112.1
61.2599	73.425
13.33	77.1
25.5701	-103.5
26.3664	43.9628
49.4249	27.0015
51.43	5.5
18.8	98.98
-5.21	-80.63
48.2996	38.0547
32.6998	-97.1251
-12.9999	28.65
24.38	102.57
26.3559	-81.7861
41.6949	-73.921
-0.09	34.75
37.9766	-121.3111
8.9004	76.57
13.1833	30.2167
12.06	24.89
5.843	118.108
19.1104	74.75
40.5404	72.79
53.0004	-2.18
25.3504	74.635
34.1962	-119.1819
23.4704	91.17
33.3645	-82.0708
41.4044	-75.6649
13.6069	100.6115
45.1804	5.72
-15.136	39.293
18.6704	78.1
37.165	-3.585
49.2004	16.61
52.4204	-1.5
10.02	-84.23
10.705	122.545
-21.75	-41.32
-27.46	-58.99
45.62	122.82
38.8704	65.8
32.38	15.1
27.5236	41.7001
43.6007	-116.2312
36.7604	5.07
50.9	-1.4
20.53	-100.8
1.2136	-77.2811
37.6374	-121.0028
-29.18	-51.17
57.92	59.975
27.88	102.3
37.4504	116.3
42.22	-8.73
28.1	-15.43
19.2704	76.76
49	8.4
33.6304	114.63
48.0297	37.9746
25.4303	119.02
37.61	36.945
5.06	-75.52
39.5743	2.6542
-37	174.885
25.5705	91.88
33.4804	48.35
4.1533	-73.635
-20.7996	-49.39
54.9504	23.88
18.4004	76.57
28.3042	-81.4164
41.0993	-80.6463
38.4261	77.25
2.7105	101.94
37.7704	29.08
38.4954	43.4
43.33	-8.42
30.3307	48.2797
28.9704	118.87
9.4204	77.58
51.47	-0.98
17.5065	44.1316
53.8985	30.3247
26.5196	50.0115
23.2211	-106.42
25.1804	117.03
39.7084	-104.7274
53.1204	18.01
3.83	103.32
0.55	123.07
-0.28	36.07
43.0504	44.67
27.5618	68.2068
-43.535	172.63
45.05	41.98
18.2591	109.504
25.23	86.98
31.72	73.99
-13.525	-71.9722
9.4004	-0.84
51.825	107.625
11.18	-4.29
51.2504	22.5727
44.65	-63.6
48.35	10.9
5.6497	100.4793
31.9889	44.924
42.9	71.365
43.1342	5.9188
36.67	48.5
43.3204	-1.98
37.0553	140.89
-27.3472	-55.8739
-27.3578	-55.8851
45.1804	124.82
9.1774	105.15
43.755	142.38
25.5318	69.0118
64.575	40.545
39.6259	121.996
-3.7167	128.2
18.85	-97.13
35.0476	104.6394
-27.7833	-64.2667
36.3704	140.48
32.32	-9.24
0.52	35.27
28.4202	70.2952
2.931	-75.3302
33.839	-117.8573
49.2254	28.4816
23.9837	121.6
5.3304	103.12
10.3804	105.42
21.3304	105.43
40.5404	70.94
39.83	97.73
52.3804	4.63
12.667	108.05
-9.07	-78.57
29.485	77.695
27.5	-99.55
34.6934	-118.1753
35.3	47.02
48.3192	14.2888
21.3808	-77.9169
45.4404	10.99
34.5277	-117.3536
42.97	-81.25
8.4	-71.13
50.4204	4.45
50.63	36.5999
13.17	32.66
31.8416	47.1512
36.3927	139.0727
30.4427	-87.1886
55.46	65.345
33.6027	71.4327
55.1887	30.1853
-22.71	-47.64
34.7368	127.7458
36.0713	-94.166
18.4037	-66.0636
27.7261	-97.3755
31.2804	72.325
2.9614	99.0615
-3.36	36.67
-27.49	-58.81
37.41	140.38
42.154	24.754
-18	31.1
41.15	80.25
29.9804	103.08
42.3004	123.82
20.67	-101.5
54.5204	36.27
-32.97	27.87
32.3163	-90.2124
37.964	126.5644
8.1	-63.6
35.9177	139.4911
27.6666	85.3333
10.9337	108.1001
6.1133	100.3729
28.47	-16.25
43.53	-5.67
36.0956	-79.8268
33.5624	133.5375
43.0235	-83.6922
40.7384	-73.1887
-22.33	-49.08
15	102.1
52.97	36.07
34.3447	134.0448
33.7366	-117.8819
26.1204	85.3799
0.4904	29.45
36.7	137.23
39.232	117.777
14.4	33.52
-16.72	-43.86
52.03	8.53
23.7304	114.68
27.5	77.67
24.7504	90.38
41.9	126.43
30.3204	76.385
39.1605	127.4308
52.3	76.95
41.0885	-85.1436
-23.4095	-51.93
23.8504	78.75
43.59	39.73
43.6104	3.87
-26.8996	-48.68
35.83	10.625
42.2755	-83.7312
47.1683	27.5749
19.32	84.8
32.88	59.2199
35.0846	-78.9776
56.6354	47.8749
31.9182	131.4184
48.7948	44.7744
25.8004	113.0301
41.65	-4.75
38.4458	-122.7067
32.4907	45.8304
37.88	-4.77
54.7827	32.0473
42.7142	-84.5601
-25.5167	-54.6161
-31.75	-52.33
55.3804	37.5299
46.6325	32.6007
27.8804	79.905
-23.26	-47.3
13.17	123.75
39.71	140.09
10.5956	14.3247
-16.3196	-48.96
20.1704	-98.73
39.78	64.43
68.97	33.1
42.3333	-83.0333
20.8872	-76.2631
49.99	82.6149
21.5054	-104.88
56.13	40.4099
30.6782	-88.1163
6.9964	100.4714
49.574	34.5703
10.45	-64.18
53.6779	23.8341
28.9	76.58
29.31	30.84
46.7884	23.5984
10.3104	9.84
38.0423	-84.4587
38.3512	-0.4836
32.3804	48.47
10.6004	-66.97
4.5343	-75.6811
45.7588	21.2234
42.4554	14.2187
54.5204	18.53
15.1451	120.5451
26.6804	119.5301
24.0875	32.8989
43.2156	27.8953
50.3505	7.6
